CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Year,Grade_Subject,Subject,MetExcExpPerc
35,SOMERSET,4820,SOMERVILLE BORO,55,SOMERVILLE MIDDLE SCHOOL,2017-18,Algebra I,Math,83
35,SOMERSET,4820,SOMERVILLE BORO,55,SOMERVILLE MIDDLE SCHOOL,2017-18,Algebra I,Math,83
35,SOMERSET,4820,SOMERVILLE BORO,55,SOMERVILLE MIDDLE SCHOOL,2017-18,Geometry,Math,100
35,SOMERSET,4820,SOMERVILLE BORO,55,SOMERVILLE MIDDLE SCHOOL,2017-18,Geometry,Math,100
35,SOMERSET,4820,SOMERVILLE BORO,55,SOMERVILLE MIDDLE SCHOOL,2017-18,Geometry,Math,100
35,SOMERSET,4820,SOMERVILLE BORO,90,VAN DERVEER ELEMENTARY SCHOOL,2017-18,Grade 3,Math,39
35,SOMERSET,4820,SOMERVILLE BORO,90,VAN DERVEER ELEMENTARY SCHOOL,2017-18,Grade 3,Math,39
35,SOMERSET,4820,SOMERVILLE BORO,90,VAN DERVEER ELEMENTARY SCHOOL,2017-18,Grade 4,Math,51
35,SOMERSET,4820,SOMERVILLE BORO,90,VAN DERVEER ELEMENTARY SCHOOL,2017-18,Grade 4,Math,51
35,SOMERSET,4820,SOMERVILLE BORO,90,VAN DERVEER ELEMENTARY SCHOOL,2017-18,Grade 5,Math,43
35,SOMERSET,4820,SOMERVILLE BORO,90,VAN DERVEER ELEMENTARY SCHOOL,2017-18,Grade 5,Math,43
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 3,Math,49
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 3,Math,49
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 4,Math,57
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 4,Math,57
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 5,Math,42
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 5,Math,42
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 6,Math,26
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 6,Math,26
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 7,Math,41
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 7,Math,41
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 8,Math,43
35,SOMERSET,4850,SOUTH BOUND BROOK,60,ROBERT MORRIS SCHOOL,2017-18,Grade 8,Math,43
35,SOMERSET,5470,WARREN TWP,30,CENTRAL SCHOOL,2017-18,Grade 3,Math,73
35,SOMERSET,5470,WARREN TWP,30,CENTRAL SCHOOL,2017-18,Grade 3,Math,73
35,SOMERSET,5470,WARREN TWP,30,CENTRAL SCHOOL,2017-18,Grade 4,Math,76
35,SOMERSET,5470,WARREN TWP,30,CENTRAL SCHOOL,2017-18,Grade 4,Math,76
35,SOMERSET,5470,WARREN TWP,30,CENTRAL SCHOOL,2017-18,Grade 5,Math,59
35,SOMERSET,5470,WARREN TWP,30,CENTRAL SCHOOL,2017-18,Grade 5,Math,59
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Grade 6,Math,73
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Grade 6,Math,73
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Grade 7,Math,71
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Grade 7,Math,71
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Grade 8,Math,41
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Grade 8,Math,41
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Algebra I,Math,94
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Algebra I,Math,94
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Algebra I,Math,94
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Geometry,Math,100
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Geometry,Math,100
35,SOMERSET,5470,WARREN TWP,33,WARREN MIDDLE SCHOOL,2017-18,Geometry,Math,100
35,SOMERSET,5470,WARREN TWP,35,MT. HOREB SCHOOL,2017-18,Grade 3,Math,74
35,SOMERSET,5470,WARREN TWP,35,MT. HOREB SCHOOL,2017-18,Grade 3,Math,74
35,SOMERSET,5470,WARREN TWP,35,MT. HOREB SCHOOL,2017-18,Grade 4,Math,84
35,SOMERSET,5470,WARREN TWP,35,MT. HOREB SCHOOL,2017-18,Grade 4,Math,84
35,SOMERSET,5470,WARREN TWP,35,MT. HOREB SCHOOL,2017-18,Grade 5,Math,70
35,SOMERSET,5470,WARREN TWP,35,MT. HOREB SCHOOL,2017-18,Grade 5,Math,70
35,SOMERSET,5470,WARREN TWP,40,ANGELO L. TOMASO SCHOOL,2017-18,Grade 3,Math,75
35,SOMERSET,5470,WARREN TWP,40,ANGELO L. TOMASO SCHOOL,2017-18,Grade 3,Math,75
35,SOMERSET,5470,WARREN TWP,40,ANGELO L. TOMASO SCHOOL,2017-18,Grade 4,Math,76
35,SOMERSET,5470,WARREN TWP,40,ANGELO L. TOMASO SCHOOL,2017-18,Grade 4,Math,76
35,SOMERSET,5470,WARREN TWP,40,ANGELO L. TOMASO SCHOOL,2017-18,Grade 5,Math,77
35,SOMERSET,5470,WARREN TWP,40,ANGELO L. TOMASO SCHOOL,2017-18,Grade 5,Math,77
35,SOMERSET,5470,WARREN TWP,50,WOODLAND SCHOOL,2017-18,Grade 3,Math,82
35,SOMERSET,5470,WARREN TWP,50,WOODLAND SCHOOL,2017-18,Grade 3,Math,82
35,SOMERSET,5470,WARREN TWP,50,WOODLAND SCHOOL,2017-18,Grade 4,Math,72
35,SOMERSET,5470,WARREN TWP,50,WOODLAND SCHOOL,2017-18,Grade 4,Math,72
35,SOMERSET,5470,WARREN TWP,50,WOODLAND SCHOOL,2017-18,Grade 5,Math,73
35,SOMERSET,5470,WARREN TWP,50,WOODLAND SCHOOL,2017-18,Grade 5,Math,73
35,SOMERSET,5540,WATCHUNG BORO,40,BAYBERRY SCHOOL,2017-18,Grade 3,Math,68
35,SOMERSET,5540,WATCHUNG BORO,40,BAYBERRY SCHOOL,2017-18,Grade 3,Math,68
35,SOMERSET,5540,WATCHUNG BORO,40,BAYBERRY SCHOOL,2017-18,Grade 4,Math,59
35,SOMERSET,5540,WATCHUNG BORO,40,BAYBERRY SCHOOL,2017-18,Grade 4,Math,59
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Grade 5,Math,58
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Grade 5,Math,58
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Grade 6,Math,58
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Grade 6,Math,58
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Grade 7,Math,65
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Grade 7,Math,65
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Grade 8,Math,13
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Grade 8,Math,13
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Algebra I,Math,93
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Algebra I,Math,93
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Algebra I,Math,93
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Algebra II,Math,9999999
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Algebra II,Math,9999999
35,SOMERSET,5540,WATCHUNG BORO,50,VALLEY VIEW SCHOOL,2017-18,Algebra II,Math,9999999
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,2017-18,Algebra I,Math,15
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,2017-18,Algebra I,Math,15
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,2017-18,Algebra I,Math,15
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,2017-18,Algebra II,Math,27
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,2017-18,Algebra II,Math,27
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,2017-18,Algebra II,Math,27
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,2017-18,Geometry,Math,31
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,2017-18,Geometry,Math,31
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,2017-18,Geometry,Math,31
37,SUSSEX,90,ANDOVER REG,10,FLORENCE M. BURD,2017-18,Grade 3,Math,40
37,SUSSEX,90,ANDOVER REG,10,FLORENCE M. BURD,2017-18,Grade 3,Math,40
37,SUSSEX,90,ANDOVER REG,10,FLORENCE M. BURD,2017-18,Grade 4,Math,65
37,SUSSEX,90,ANDOVER REG,10,FLORENCE M. BURD,2017-18,Grade 4,Math,65
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Grade 5,Math,48
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Grade 5,Math,48
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Grade 6,Math,49
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Grade 6,Math,49
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Grade 7,Math,51
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Grade 7,Math,51
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Grade 8,Math,23
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Grade 8,Math,23
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Algebra I,Math,82
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Algebra I,Math,82
37,SUSSEX,90,ANDOVER REG,40,LONG POND SCHOOL,2017-18,Algebra I,Math,82
37,SUSSEX,640,BYRAM TWP,10,BYRAM LAKES ELEMENTARY SCHOOL,2017-18,Grade 3,Math,61
37,SUSSEX,640,BYRAM TWP,10,BYRAM LAKES ELEMENTARY SCHOOL,2017-18,Grade 3,Math,61
37,SUSSEX,640,BYRAM TWP,10,BYRAM LAKES ELEMENTARY SCHOOL,2017-18,Grade 4,Math,73
37,SUSSEX,640,BYRAM TWP,10,BYRAM LAKES ELEMENTARY SCHOOL,2017-18,Grade 4,Math,73
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Grade 5,Math,50
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Grade 5,Math,50
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Grade 6,Math,62
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Grade 6,Math,62
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Grade 7,Math,48
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Grade 7,Math,48
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Grade 8,Math,38
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Grade 8,Math,38
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Algebra I,Math,91
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Algebra I,Math,91
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Algebra I,Math,91
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Geometry,Math,83
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Geometry,Math,83
37,SUSSEX,640,BYRAM TWP,30,BYRAM INTERMEDIATE SCHOOL,2017-18,Geometry,Math,83
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 3,Math,72
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 3,Math,72
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 4,Math,64
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 4,Math,64
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 5,Math,51
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 5,Math,51
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 6,Math,52
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 6,Math,52
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 7,Math,59
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 7,Math,59
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 8,Math,9999999
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Grade 8,Math,9999999
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Algebra I,Math,49
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Algebra I,Math,49
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Algebra I,Math,49
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Geometry,Math,9999999
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Geometry,Math,9999999
37,SUSSEX,1560,FRANKFORD TWP,50,FRANKFORD TOWNSHIP SCHOOL,2017-18,Geometry,Math,9999999
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 3,Math,46
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 3,Math,46
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 4,Math,58
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 4,Math,58
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 5,Math,50
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 5,Math,50
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 6,Math,28
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 6,Math,28
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 7,Math,38
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 7,Math,38
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 8,Math,21
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Grade 8,Math,21
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Algebra I,Math,81
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Algebra I,Math,81
37,SUSSEX,1570,FRANKLIN BORO,60,FRANKLIN ELEMENTARY SCHOOL,2017-18,Algebra I,Math,81
37,SUSSEX,1630,FREDON TWP,50,FREDON TOWNSHIP SCHOOL,2017-18,Grade 3,Math,52
37,SUSSEX,1630,FREDON TWP,50,FREDON TOWNSHIP SCHOOL,2017-18,Grade 3,Math,52
37,SUSSEX,1630,FREDON TWP,50,FREDON TOWNSHIP SCHOOL,2017-18,Grade 4,Math,57
37,SUSSEX,1630,FREDON TWP,50,FREDON TOWNSHIP SCHOOL,2017-18,Grade 4,Math,57
37,SUSSEX,1630,FREDON TWP,50,FREDON TOWNSHIP SCHOOL,2017-18,Grade 5,Math,59
37,SUSSEX,1630,FREDON TWP,50,FREDON TOWNSHIP SCHOOL,2017-18,Grade 5,Math,59
37,SUSSEX,1630,FREDON TWP,50,FREDON TOWNSHIP SCHOOL,2017-18,Grade 6,Math,53
37,SUSSEX,1630,FREDON TWP,50,FREDON TOWNSHIP SCHOOL,2017-18,Grade 6,Math,53
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 3,Math,77
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 3,Math,77
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 4,Math,63
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 4,Math,63
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 5,Math,72
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 5,Math,72
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 6,Math,56
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 6,Math,56
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 7,Math,69
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Grade 7,Math,69
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Algebra I,Math,61
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Algebra I,Math,61
37,SUSSEX,1800,GREEN TWP,60,GREEN HILLS SCHOOL,2017-18,Algebra I,Math,61
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 3,Math,36
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 3,Math,36
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 4,Math,14
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 4,Math,14
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 5,Math,39
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 5,Math,39
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 6,Math,13
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 6,Math,13
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 7,Math,17
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 7,Math,17
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 8,Math,9999999
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Grade 8,Math,9999999
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Algebra I,Math,9999999
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Algebra I,Math,9999999
37,SUSSEX,1930,HAMBURG BORO,60,HAMBURG SCHOOL,2017-18,Algebra I,Math,9999999
37,SUSSEX,1980,HAMPTON TWP,50,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,2017-18,Grade 3,Math,65
37,SUSSEX,1980,HAMPTON TWP,50,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,2017-18,Grade 3,Math,65
37,SUSSEX,1980,HAMPTON TWP,50,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,2017-18,Grade 4,Math,73
37,SUSSEX,1980,HAMPTON TWP,50,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,2017-18,Grade 4,Math,73
37,SUSSEX,1980,HAMPTON TWP,50,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,2017-18,Grade 5,Math,54
37,SUSSEX,1980,HAMPTON TWP,50,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,2017-18,Grade 5,Math,54
37,SUSSEX,1980,HAMPTON TWP,50,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,2017-18,Grade 6,Math,64
37,SUSSEX,1980,HAMPTON TWP,50,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,2017-18,Grade 6,Math,64
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Grade 5,Math,43
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Grade 5,Math,43
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Grade 6,Math,41
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Grade 6,Math,41
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Grade 7,Math,57
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Grade 7,Math,57
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Grade 8,Math,49
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Grade 8,Math,49
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Algebra I,Math,94
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Algebra I,Math,94
37,SUSSEX,2030,HARDYSTON TWP,30,HARDYSTON TOWNSHIP MIDDLE SCHOOL,2017-18,Algebra I,Math,94
37,SUSSEX,2030,HARDYSTON TWP,50,HARDYSTON TOWNSHIP ELEMENTARY SCHOOL,2017-18,Grade 3,Math,50
37,SUSSEX,2030,HARDYSTON TWP,50,HARDYSTON TOWNSHIP ELEMENTARY SCHOOL,2017-18,Grade 3,Math,50
37,SUSSEX,2030,HARDYSTON TWP,50,HARDYSTON TOWNSHIP ELEMENTARY SCHOOL,2017-18,Grade 4,Math,47
37,SUSSEX,2030,HARDYSTON TWP,50,HARDYSTON TOWNSHIP ELEMENTARY SCHOOL,2017-18,Grade 4,Math,47
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,2017-18,Algebra I,Math,40
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,2017-18,Algebra I,Math,40
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,2017-18,Algebra I,Math,40
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,2017-18,Algebra II,Math,25
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,2017-18,Algebra II,Math,25
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,2017-18,Algebra II,Math,25
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,2017-18,Geometry,Math,22
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,2017-18,Geometry,Math,22
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,2017-18,Geometry,Math,22
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,2017-18,Algebra I,Math,33
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,2017-18,Algebra I,Math,33
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,2017-18,Algebra I,Math,33
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,2017-18,Algebra II,Math,17
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,2017-18,Algebra II,Math,17
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,2017-18,Algebra II,Math,17
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,2017-18,Geometry,Math,15
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,2017-18,Geometry,Math,15
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,2017-18,Geometry,Math,15
37,SUSSEX,2240,HOPATCONG,35,DURBAN AVENUE ELEMENTARY SCHOOL,2017-18,Grade 4,Math,32
37,SUSSEX,2240,HOPATCONG,35,DURBAN AVENUE ELEMENTARY SCHOOL,2017-18,Grade 4,Math,32
37,SUSSEX,2240,HOPATCONG,35,DURBAN AVENUE ELEMENTARY SCHOOL,2017-18,Grade 5,Math,36
37,SUSSEX,2240,HOPATCONG,35,DURBAN AVENUE ELEMENTARY SCHOOL,2017-18,Grade 5,Math,36
37,SUSSEX,2240,HOPATCONG,40,HOPATCONG MIDDLE SCHOOL,2017-18,Grade 6,Math,40
