CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Grade_Subject,Subject,MetExcExpPerc,Year
1,ATLANTIC,4800,SOMERS POINT CITY,55,JORDAN ROAD ELEMENTARY SCHOOL,Grade 5,LAL,23,2017-18
1,ATLANTIC,4800,SOMERS POINT CITY,55,JORDAN ROAD ELEMENTARY SCHOOL,Grade 6,LAL,9999999,2017-18
1,ATLANTIC,4800,SOMERS POINT CITY,55,JORDAN ROAD ELEMENTARY SCHOOL,Grade 7,LAL,56,2017-18
1,ATLANTIC,4800,SOMERS POINT CITY,55,JORDAN ROAD ELEMENTARY SCHOOL,Grade 8,LAL,56,2017-18
1,ATLANTIC,5350,VENTNOR CITY,40,VENTNOR MIDDLE SCHOOL,Grade 5,LAL,59,2017-18
1,ATLANTIC,5350,VENTNOR CITY,40,VENTNOR MIDDLE SCHOOL,Grade 6,LAL,57,2017-18
1,ATLANTIC,5350,VENTNOR CITY,40,VENTNOR MIDDLE SCHOOL,Grade 7,LAL,70,2017-18
1,ATLANTIC,5350,VENTNOR CITY,40,VENTNOR MIDDLE SCHOOL,Grade 8,LAL,74,2017-18
1,ATLANTIC,5350,VENTNOR CITY,45,VENTNOR ELEMENTARY SCHOOL,Grade 3,LAL,29,2017-18
1,ATLANTIC,5350,VENTNOR CITY,45,VENTNOR ELEMENTARY SCHOOL,Grade 4,LAL,54,2017-18
1,ATLANTIC,5760,WEYMOUTH TWP,20,WEYMOUTH TOWNSHIP ELEMENTARY SCHOOL,Grade 3,LAL,45,2017-18
1,ATLANTIC,5760,WEYMOUTH TWP,20,WEYMOUTH TOWNSHIP ELEMENTARY SCHOOL,Grade 4,LAL,30,2017-18
1,ATLANTIC,5760,WEYMOUTH TWP,20,WEYMOUTH TOWNSHIP ELEMENTARY SCHOOL,Grade 5,LAL,62,2017-18
1,ATLANTIC,5760,WEYMOUTH TWP,20,WEYMOUTH TOWNSHIP ELEMENTARY SCHOOL,Grade 6,LAL,53,2017-18
1,ATLANTIC,5760,WEYMOUTH TWP,20,WEYMOUTH TOWNSHIP ELEMENTARY SCHOOL,Grade 7,LAL,35,2017-18
1,ATLANTIC,5760,WEYMOUTH TWP,20,WEYMOUTH TOWNSHIP ELEMENTARY SCHOOL,Grade 8,LAL,83,2017-18
3,BERGEN,40,ALLENDALE BORO,10,BROOKSIDE SCHOOL,Grade 4,LAL,88,2017-18
3,BERGEN,40,ALLENDALE BORO,10,BROOKSIDE SCHOOL,Grade 5,LAL,83,2017-18
3,BERGEN,40,ALLENDALE BORO,10,BROOKSIDE SCHOOL,Grade 6,LAL,89,2017-18
3,BERGEN,40,ALLENDALE BORO,10,BROOKSIDE SCHOOL,Grade 7,LAL,97,2017-18
3,BERGEN,40,ALLENDALE BORO,10,BROOKSIDE SCHOOL,Grade 8,LAL,93,2017-18
3,BERGEN,40,ALLENDALE BORO,20,HILLSIDE ELEMENTARY SCHOOL,Grade 3,LAL,88,2017-18
3,BERGEN,80,ALPINE BORO,10,ALPINE ELEMENTARY SCHOOL,Grade 3,LAL,75,2017-18
3,BERGEN,80,ALPINE BORO,10,ALPINE ELEMENTARY SCHOOL,Grade 4,LAL,100,2017-18
3,BERGEN,80,ALPINE BORO,10,ALPINE ELEMENTARY SCHOOL,Grade 5,LAL,100,2017-18
3,BERGEN,80,ALPINE BORO,10,ALPINE ELEMENTARY SCHOOL,Grade 6,LAL,94,2017-18
3,BERGEN,80,ALPINE BORO,10,ALPINE ELEMENTARY SCHOOL,Grade 7,LAL,100,2017-18
3,BERGEN,80,ALPINE BORO,10,ALPINE ELEMENTARY SCHOOL,Grade 8,LAL,83,2017-18
3,BERGEN,290,BERGEN COUNTY VOCATIONAL,20,BERGEN COUNTY ACADEMIES,Grade 9,LAL,100,2017-18
3,BERGEN,290,BERGEN COUNTY VOCATIONAL,20,BERGEN COUNTY ACADEMIES,Grade 10,LAL,100,2017-18
3,BERGEN,290,BERGEN COUNTY VOCATIONAL,20,BERGEN COUNTY ACADEMIES,Grade 11,LAL,94,2017-18
3,BERGEN,290,BERGEN COUNTY VOCATIONAL,70,BERGEN COUNTY TECHNICAL HIGH SCHOOL - TETERBORO,Grade 9,LAL,99,2017-18
3,BERGEN,290,BERGEN COUNTY VOCATIONAL,70,BERGEN COUNTY TECHNICAL HIGH SCHOOL - TETERBORO,Grade 10,LAL,99,2017-18
3,BERGEN,290,BERGEN COUNTY VOCATIONAL,70,BERGEN COUNTY TECHNICAL HIGH SCHOOL - TETERBORO,Grade 11,LAL,58,2017-18
3,BERGEN,290,BERGEN COUNTY VOCATIONAL,300,APPLIED TECHNOLOGY HIGH SCHOOL,Grade 9,LAL,77,2017-18
3,BERGEN,290,BERGEN COUNTY VOCATIONAL,300,APPLIED TECHNOLOGY HIGH SCHOOL,Grade 10,LAL,79,2017-18
3,BERGEN,290,BERGEN COUNTY VOCATIONAL,300,APPLIED TECHNOLOGY HIGH SCHOOL,Grade 11,LAL,56,2017-18
3,BERGEN,300,BERGENFIELD BORO,20,BERGENFIELD HIGH SCHOOL,Grade 9,LAL,62,2017-18
3,BERGEN,300,BERGENFIELD BORO,20,BERGENFIELD HIGH SCHOOL,Grade 10,LAL,64,2017-18
3,BERGEN,300,BERGENFIELD BORO,20,BERGENFIELD HIGH SCHOOL,Grade 11,LAL,59,2017-18
3,BERGEN,300,BERGENFIELD BORO,40,FRANKLIN ELEMENTARY SCHOOL,Grade 3,LAL,56,2017-18
3,BERGEN,300,BERGENFIELD BORO,40,FRANKLIN ELEMENTARY SCHOOL,Grade 4,LAL,75,2017-18
3,BERGEN,300,BERGENFIELD BORO,40,FRANKLIN ELEMENTARY SCHOOL,Grade 5,LAL,73,2017-18
3,BERGEN,300,BERGENFIELD BORO,50,HOOVER ELEMENTARY SCHOOL,Grade 3,LAL,40,2017-18
3,BERGEN,300,BERGENFIELD BORO,50,HOOVER ELEMENTARY SCHOOL,Grade 4,LAL,69,2017-18
3,BERGEN,300,BERGENFIELD BORO,50,HOOVER ELEMENTARY SCHOOL,Grade 5,LAL,56,2017-18
3,BERGEN,300,BERGENFIELD BORO,60,JEFFERSON ELEMENTARY SCHOOL,Grade 3,LAL,83,2017-18
3,BERGEN,300,BERGENFIELD BORO,60,JEFFERSON ELEMENTARY SCHOOL,Grade 4,LAL,82,2017-18
3,BERGEN,300,BERGENFIELD BORO,60,JEFFERSON ELEMENTARY SCHOOL,Grade 5,LAL,73,2017-18
3,BERGEN,300,BERGENFIELD BORO,70,LINCOLN ELEMENTARY SCHOOL,Grade 3,LAL,80,2017-18
3,BERGEN,300,BERGENFIELD BORO,70,LINCOLN ELEMENTARY SCHOOL,Grade 4,LAL,70,2017-18
3,BERGEN,300,BERGENFIELD BORO,70,LINCOLN ELEMENTARY SCHOOL,Grade 5,LAL,87,2017-18
3,BERGEN,300,BERGENFIELD BORO,75,ROY W. BROWN MIDDLE SCHOOL,Grade 6,LAL,58,2017-18
3,BERGEN,300,BERGENFIELD BORO,75,ROY W. BROWN MIDDLE SCHOOL,Grade 7,LAL,76,2017-18
3,BERGEN,300,BERGENFIELD BORO,75,ROY W. BROWN MIDDLE SCHOOL,Grade 8,LAL,72,2017-18
3,BERGEN,300,BERGENFIELD BORO,80,WASHINGTON ELEMENTARY SCHOOL,Grade 3,LAL,70,2017-18
3,BERGEN,300,BERGENFIELD BORO,80,WASHINGTON ELEMENTARY SCHOOL,Grade 4,LAL,70,2017-18
3,BERGEN,300,BERGENFIELD BORO,80,WASHINGTON ELEMENTARY SCHOOL,Grade 5,LAL,74,2017-18
3,BERGEN,440,BOGOTA BORO,20,BOGOTA JR./SR. HIGH SCHOOL,Grade 7,LAL,68,2017-18
3,BERGEN,440,BOGOTA BORO,20,BOGOTA JR./SR. HIGH SCHOOL,Grade 8,LAL,60,2017-18
3,BERGEN,440,BOGOTA BORO,20,BOGOTA JR./SR. HIGH SCHOOL,Grade 9,LAL,63,2017-18
3,BERGEN,440,BOGOTA BORO,20,BOGOTA JR./SR. HIGH SCHOOL,Grade 10,LAL,67,2017-18
3,BERGEN,440,BOGOTA BORO,20,BOGOTA JR./SR. HIGH SCHOOL,Grade 11,LAL,62,2017-18
3,BERGEN,440,BOGOTA BORO,30,E. ROY BIXBY,Grade 3,LAL,48,2017-18
3,BERGEN,440,BOGOTA BORO,30,E. ROY BIXBY,Grade 4,LAL,84,2017-18
3,BERGEN,440,BOGOTA BORO,30,E. ROY BIXBY,Grade 5,LAL,68,2017-18
3,BERGEN,440,BOGOTA BORO,30,E. ROY BIXBY,Grade 6,LAL,76,2017-18
3,BERGEN,440,BOGOTA BORO,50,LILLIAN M. STEEN,Grade 3,LAL,77,2017-18
3,BERGEN,440,BOGOTA BORO,50,LILLIAN M. STEEN,Grade 4,LAL,60,2017-18
3,BERGEN,440,BOGOTA BORO,50,LILLIAN M. STEEN,Grade 5,LAL,71,2017-18
3,BERGEN,440,BOGOTA BORO,50,LILLIAN M. STEEN,Grade 6,LAL,83,2017-18
3,BERGEN,740,CARLSTADT BORO,50,CARLSTADT PUBLIC SCHOOL,Grade 3,LAL,52,2017-18
3,BERGEN,740,CARLSTADT BORO,50,CARLSTADT PUBLIC SCHOOL,Grade 4,LAL,58,2017-18
3,BERGEN,740,CARLSTADT BORO,50,CARLSTADT PUBLIC SCHOOL,Grade 5,LAL,58,2017-18
3,BERGEN,740,CARLSTADT BORO,50,CARLSTADT PUBLIC SCHOOL,Grade 6,LAL,66,2017-18
3,BERGEN,740,CARLSTADT BORO,50,CARLSTADT PUBLIC SCHOOL,Grade 7,LAL,65,2017-18
3,BERGEN,740,CARLSTADT BORO,50,CARLSTADT PUBLIC SCHOOL,Grade 8,LAL,70,2017-18
3,BERGEN,745,CARLSTADT-EAST RUTHERFORD,50,HENRY P. BECTON REGIONAL HIGH SCHOOL,Grade 9,LAL,60,2017-18
3,BERGEN,745,CARLSTADT-EAST RUTHERFORD,50,HENRY P. BECTON REGIONAL HIGH SCHOOL,Grade 10,LAL,58,2017-18
3,BERGEN,745,CARLSTADT-EAST RUTHERFORD,50,HENRY P. BECTON REGIONAL HIGH SCHOOL,Grade 11,LAL,45,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,30,CLIFFSIDE PARK HIGH SCHOOL,Grade 9,LAL,39,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,30,CLIFFSIDE PARK HIGH SCHOOL,Grade 10,LAL,40,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,30,CLIFFSIDE PARK HIGH SCHOOL,Grade 11,LAL,49,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,50,SCHOOL #3,Grade 3,LAL,56,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,50,SCHOOL #3,Grade 4,LAL,82,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,50,SCHOOL #3,Grade 5,LAL,88,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,50,SCHOOL #3,Grade 6,LAL,100,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,60,SCHOOL #4,Grade 3,LAL,57,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,60,SCHOOL #4,Grade 4,LAL,66,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,60,SCHOOL #4,Grade 5,LAL,88,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,60,SCHOOL #4,Grade 6,LAL,83,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,70,SCHOOL #5,Grade 3,LAL,58,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,70,SCHOOL #5,Grade 4,LAL,71,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,70,SCHOOL #5,Grade 5,LAL,77,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,70,SCHOOL #5,Grade 6,LAL,60,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,80,SCHOOL #6/MIDDLE SCHOOL,Grade 3,LAL,65,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,80,SCHOOL #6/MIDDLE SCHOOL,Grade 4,LAL,64,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,80,SCHOOL #6/MIDDLE SCHOOL,Grade 5,LAL,55,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,80,SCHOOL #6/MIDDLE SCHOOL,Grade 6,LAL,63,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,80,SCHOOL #6/MIDDLE SCHOOL,Grade 7,LAL,60,2017-18
3,BERGEN,890,CLIFFSIDE PARK BORO,80,SCHOOL #6/MIDDLE SCHOOL,Grade 8,LAL,58,2017-18
3,BERGEN,930,CLOSTER BORO,50,HILLSIDE ELEMENTARY SCHOOL,Grade 3,LAL,86,2017-18
3,BERGEN,930,CLOSTER BORO,50,HILLSIDE ELEMENTARY SCHOOL,Grade 4,LAL,88,2017-18
3,BERGEN,930,CLOSTER BORO,60,TENAKILL MIDDLE SCHOOL,Grade 5,LAL,84,2017-18
3,BERGEN,930,CLOSTER BORO,60,TENAKILL MIDDLE SCHOOL,Grade 6,LAL,87,2017-18
3,BERGEN,930,CLOSTER BORO,60,TENAKILL MIDDLE SCHOOL,Grade 7,LAL,93,2017-18
3,BERGEN,930,CLOSTER BORO,60,TENAKILL MIDDLE SCHOOL,Grade 8,LAL,90,2017-18
3,BERGEN,990,CRESSKILL BORO,40,CRESSKILL HIGH SCHOOL,Grade 9,LAL,70,2017-18
3,BERGEN,990,CRESSKILL BORO,40,CRESSKILL HIGH SCHOOL,Grade 10,LAL,76,2017-18
3,BERGEN,990,CRESSKILL BORO,40,CRESSKILL HIGH SCHOOL,Grade 11,LAL,54,2017-18
3,BERGEN,990,CRESSKILL BORO,45,CRESSKILL MIDDLE SCHOOL,Grade 6,LAL,78,2017-18
3,BERGEN,990,CRESSKILL BORO,45,CRESSKILL MIDDLE SCHOOL,Grade 7,LAL,88,2017-18
3,BERGEN,990,CRESSKILL BORO,45,CRESSKILL MIDDLE SCHOOL,Grade 8,LAL,77,2017-18
3,BERGEN,990,CRESSKILL BORO,50,EDWARD H. BRYAN,Grade 3,LAL,78,2017-18
3,BERGEN,990,CRESSKILL BORO,50,EDWARD H. BRYAN,Grade 4,LAL,91,2017-18
3,BERGEN,990,CRESSKILL BORO,50,EDWARD H. BRYAN,Grade 5,LAL,91,2017-18
3,BERGEN,990,CRESSKILL BORO,60,MERRITT MEMORIAL,Grade 3,LAL,85,2017-18
3,BERGEN,990,CRESSKILL BORO,60,MERRITT MEMORIAL,Grade 4,LAL,87,2017-18
3,BERGEN,990,CRESSKILL BORO,60,MERRITT MEMORIAL,Grade 5,LAL,94,2017-18
3,BERGEN,1070,DEMAREST BORO,40,DEMAREST MIDDLE SCHOOL,Grade 5,LAL,85,2017-18
3,BERGEN,1070,DEMAREST BORO,40,DEMAREST MIDDLE SCHOOL,Grade 6,LAL,88,2017-18
3,BERGEN,1070,DEMAREST BORO,40,DEMAREST MIDDLE SCHOOL,Grade 7,LAL,89,2017-18
3,BERGEN,1070,DEMAREST BORO,40,DEMAREST MIDDLE SCHOOL,Grade 8,LAL,92,2017-18
3,BERGEN,1070,DEMAREST BORO,50,LUTHER LEE EMERSON SCHOOL,Grade 3,LAL,72,2017-18
3,BERGEN,1070,DEMAREST BORO,50,LUTHER LEE EMERSON SCHOOL,Grade 4,LAL,92,2017-18
3,BERGEN,1130,DUMONT BORO,40,DUMONT HIGH SCHOOL,Grade 9,LAL,78,2017-18
3,BERGEN,1130,DUMONT BORO,40,DUMONT HIGH SCHOOL,Grade 10,LAL,64,2017-18
3,BERGEN,1130,DUMONT BORO,40,DUMONT HIGH SCHOOL,Grade 11,LAL,33,2017-18
3,BERGEN,1130,DUMONT BORO,50,GRANT ELEMENTARY SCHOOL,Grade 3,LAL,85,2017-18
3,BERGEN,1130,DUMONT BORO,50,GRANT ELEMENTARY SCHOOL,Grade 4,LAL,83,2017-18
3,BERGEN,1130,DUMONT BORO,50,GRANT ELEMENTARY SCHOOL,Grade 5,LAL,82,2017-18
3,BERGEN,1130,DUMONT BORO,60,HONISS ELEMENTARY\MIDDLE SCHOOL,Grade 3,LAL,74,2017-18
3,BERGEN,1130,DUMONT BORO,60,HONISS ELEMENTARY\MIDDLE SCHOOL,Grade 4,LAL,63,2017-18
3,BERGEN,1130,DUMONT BORO,60,HONISS ELEMENTARY\MIDDLE SCHOOL,Grade 5,LAL,79,2017-18
3,BERGEN,1130,DUMONT BORO,60,HONISS ELEMENTARY\MIDDLE SCHOOL,Grade 6,LAL,70,2017-18
3,BERGEN,1130,DUMONT BORO,60,HONISS ELEMENTARY\MIDDLE SCHOOL,Grade 7,LAL,77,2017-18
3,BERGEN,1130,DUMONT BORO,60,HONISS ELEMENTARY\MIDDLE SCHOOL,Grade 8,LAL,83,2017-18
3,BERGEN,1130,DUMONT BORO,70,LINCOLN ELEMENTARY SCHOOL,Grade 3,LAL,82,2017-18
3,BERGEN,1130,DUMONT BORO,70,LINCOLN ELEMENTARY SCHOOL,Grade 4,LAL,97,2017-18
3,BERGEN,1130,DUMONT BORO,70,LINCOLN ELEMENTARY SCHOOL,Grade 5,LAL,72,2017-18
3,BERGEN,1130,DUMONT BORO,80,SELZER ELEMENTARY\MIDDLE SCHOOL,Grade 3,LAL,67,2017-18
3,BERGEN,1130,DUMONT BORO,80,SELZER ELEMENTARY\MIDDLE SCHOOL,Grade 4,LAL,77,2017-18
3,BERGEN,1130,DUMONT BORO,80,SELZER ELEMENTARY\MIDDLE SCHOOL,Grade 5,LAL,84,2017-18
3,BERGEN,1130,DUMONT BORO,80,SELZER ELEMENTARY\MIDDLE SCHOOL,Grade 6,LAL,73,2017-18
3,BERGEN,1130,DUMONT BORO,80,SELZER ELEMENTARY\MIDDLE SCHOOL,Grade 7,LAL,81,2017-18
3,BERGEN,1130,DUMONT BORO,80,SELZER ELEMENTARY\MIDDLE SCHOOL,Grade 8,LAL,75,2017-18
3,BERGEN,1230,EAST RUTHERFORD BORO,40,ALFRED S. FAUST,Grade 5,LAL,66,2017-18
3,BERGEN,1230,EAST RUTHERFORD BORO,40,ALFRED S. FAUST,Grade 6,LAL,61,2017-18
3,BERGEN,1230,EAST RUTHERFORD BORO,40,ALFRED S. FAUST,Grade 7,LAL,68,2017-18
3,BERGEN,1230,EAST RUTHERFORD BORO,40,ALFRED S. FAUST,Grade 8,LAL,54,2017-18
3,BERGEN,1230,EAST RUTHERFORD BORO,80,MCKENZIE SCHOOL,Grade 3,LAL,62,2017-18
3,BERGEN,1230,EAST RUTHERFORD BORO,80,MCKENZIE SCHOOL,Grade 4,LAL,51,2017-18
3,BERGEN,1270,EDGEWATER BORO,50,ELEANOR VAN GELDER,Grade 3,LAL,49,2017-18
3,BERGEN,1270,EDGEWATER BORO,50,ELEANOR VAN GELDER,Grade 4,LAL,66,2017-18
3,BERGEN,1270,EDGEWATER BORO,50,ELEANOR VAN GELDER,Grade 5,LAL,70,2017-18
3,BERGEN,1270,EDGEWATER BORO,50,ELEANOR VAN GELDER,Grade 6,LAL,63,2017-18
3,BERGEN,1345,ELMWOOD PARK,50,MEMORIAL SENIOR HIGH SCHOOL,Grade 9,LAL,53,2017-18
3,BERGEN,1345,ELMWOOD PARK,50,MEMORIAL SENIOR HIGH SCHOOL,Grade 10,LAL,45,2017-18
3,BERGEN,1345,ELMWOOD PARK,50,MEMORIAL SENIOR HIGH SCHOOL,Grade 11,LAL,51,2017-18
3,BERGEN,1345,ELMWOOD PARK,60,MEMORIAL MIDDLE SCHOOL,Grade 6,LAL,47,2017-18
3,BERGEN,1345,ELMWOOD PARK,60,MEMORIAL MIDDLE SCHOOL,Grade 7,LAL,55,2017-18
3,BERGEN,1345,ELMWOOD PARK,60,MEMORIAL MIDDLE SCHOOL,Grade 8,LAL,52,2017-18
3,BERGEN,1345,ELMWOOD PARK,70,GANTNER AVENUE SCHOOL,Grade 3,LAL,58,2017-18
3,BERGEN,1345,ELMWOOD PARK,70,GANTNER AVENUE SCHOOL,Grade 4,LAL,65,2017-18
3,BERGEN,1345,ELMWOOD PARK,70,GANTNER AVENUE SCHOOL,Grade 5,LAL,61,2017-18
3,BERGEN,1345,ELMWOOD PARK,80,GILBERT AVENUE SCHOOL,Grade 3,LAL,57,2017-18
3,BERGEN,1345,ELMWOOD PARK,80,GILBERT AVENUE SCHOOL,Grade 4,LAL,66,2017-18
3,BERGEN,1345,ELMWOOD PARK,80,GILBERT AVENUE SCHOOL,Grade 5,LAL,77,2017-18
3,BERGEN,1345,ELMWOOD PARK,90,SIXTEENTH AVENUE SCHOOL,Grade 3,LAL,56,2017-18
3,BERGEN,1345,ELMWOOD PARK,90,SIXTEENTH AVENUE SCHOOL,Grade 4,LAL,50,2017-18
3,BERGEN,1345,ELMWOOD PARK,90,SIXTEENTH AVENUE SCHOOL,Grade 5,LAL,45,2017-18
3,BERGEN,1360,EMERSON BORO,50,EMERSON JR SR HIGH,Grade 7,LAL,85,2017-18
3,BERGEN,1360,EMERSON BORO,50,EMERSON JR SR HIGH,Grade 8,LAL,77,2017-18
3,BERGEN,1360,EMERSON BORO,50,EMERSON JR SR HIGH,Grade 9,LAL,64,2017-18
3,BERGEN,1360,EMERSON BORO,50,EMERSON JR SR HIGH,Grade 10,LAL,60,2017-18
3,BERGEN,1360,EMERSON BORO,50,EMERSON JR SR HIGH,Grade 11,LAL,44,2017-18
3,BERGEN,1360,EMERSON BORO,60,PATRICK M VILLANO SCHOOL,Grade 3,LAL,55,2017-18
3,BERGEN,1360,EMERSON BORO,60,PATRICK M VILLANO SCHOOL,Grade 4,LAL,72,2017-18
3,BERGEN,1360,EMERSON BORO,60,PATRICK M VILLANO SCHOOL,Grade 5,LAL,65,2017-18
3,BERGEN,1360,EMERSON BORO,60,PATRICK M VILLANO SCHOOL,Grade 6,LAL,71,2017-18
3,BERGEN,1370,ENGLEWOOD CITY,40,DWIGHT MORROW HIGH SCHOOL/ACADEMIES@ENGLEWOOD,Grade 9,LAL,50,2017-18
3,BERGEN,1370,ENGLEWOOD CITY,40,DWIGHT MORROW HIGH SCHOOL/ACADEMIES@ENGLEWOOD,Grade 10,LAL,56,2017-18
3,BERGEN,1370,ENGLEWOOD CITY,40,DWIGHT MORROW HIGH SCHOOL/ACADEMIES@ENGLEWOOD,Grade 11,LAL,50,2017-18
3,BERGEN,1370,ENGLEWOOD CITY,60,DR. LEROY MCCLOUD ELEMENTARY SCHOOL,Grade 4,LAL,45,2017-18
3,BERGEN,1370,ENGLEWOOD CITY,60,DR. LEROY MCCLOUD ELEMENTARY SCHOOL,Grade 5,LAL,40,2017-18
3,BERGEN,1370,ENGLEWOOD CITY,60,DR. LEROY MCCLOUD ELEMENTARY SCHOOL,Grade 6,LAL,43,2017-18
3,BERGEN,1370,ENGLEWOOD CITY,76,JANIS E. DISMUS MIDDLE SCHOOL,Grade 7,LAL,49,2017-18
3,BERGEN,1370,ENGLEWOOD CITY,76,JANIS E. DISMUS MIDDLE SCHOOL,Grade 8,LAL,45,2017-18
3,BERGEN,1370,ENGLEWOOD CITY,86,DR. JOHN GRIECO ELEMENTARY SCHOOL,Grade 3,LAL,49,2017-18
3,BERGEN,1380,ENGLEWOOD CLIFFS BORO,60,UPPER SCHOOL,Grade 3,LAL,91,2017-18
3,BERGEN,1380,ENGLEWOOD CLIFFS BORO,60,UPPER SCHOOL,Grade 4,LAL,92,2017-18
3,BERGEN,1380,ENGLEWOOD CLIFFS BORO,60,UPPER SCHOOL,Grade 5,LAL,94,2017-18
3,BERGEN,1380,ENGLEWOOD CLIFFS BORO,60,UPPER SCHOOL,Grade 6,LAL,93,2017-18
3,BERGEN,1380,ENGLEWOOD CLIFFS BORO,60,UPPER SCHOOL,Grade 7,LAL,98,2017-18
3,BERGEN,1380,ENGLEWOOD CLIFFS BORO,60,UPPER SCHOOL,Grade 8,LAL,90,2017-18
3,BERGEN,1450,FAIR LAWN BORO,50,FAIR LAWN HIGH SCHOOL,Grade 9,LAL,78,2017-18
3,BERGEN,1450,FAIR LAWN BORO,50,FAIR LAWN HIGH SCHOOL,Grade 10,LAL,75,2017-18
3,BERGEN,1450,FAIR LAWN BORO,50,FAIR LAWN HIGH SCHOOL,Grade 11,LAL,54,2017-18
3,BERGEN,1450,FAIR LAWN BORO,60,THOMAS JEFFERSON MIDDLE SCHOOL,Grade 6,LAL,82,2017-18
3,BERGEN,1450,FAIR LAWN BORO,60,THOMAS JEFFERSON MIDDLE SCHOOL,Grade 7,LAL,78,2017-18
3,BERGEN,1450,FAIR LAWN BORO,60,THOMAS JEFFERSON MIDDLE SCHOOL,Grade 8,LAL,78,2017-18
3,BERGEN,1450,FAIR LAWN BORO,70,MEMORIAL MIDDLE SCHOOL,Grade 6,LAL,67,2017-18
3,BERGEN,1450,FAIR LAWN BORO,70,MEMORIAL MIDDLE SCHOOL,Grade 7,LAL,70,2017-18
3,BERGEN,1450,FAIR LAWN BORO,70,MEMORIAL MIDDLE SCHOOL,Grade 8,LAL,63,2017-18
3,BERGEN,1450,FAIR LAWN BORO,80,HENRY B. MILNES ELEMENTARY SCHOOL,Grade 3,LAL,90,2017-18
3,BERGEN,1450,FAIR LAWN BORO,80,HENRY B. MILNES ELEMENTARY SCHOOL,Grade 4,LAL,87,2017-18
3,BERGEN,1450,FAIR LAWN BORO,80,HENRY B. MILNES ELEMENTARY SCHOOL,Grade 5,LAL,96,2017-18
3,BERGEN,1450,FAIR LAWN BORO,85,JOHN A. FORREST ELEMENTARY SCHOOL,Grade 3,LAL,47,2017-18
3,BERGEN,1450,FAIR LAWN BORO,85,JOHN A. FORREST ELEMENTARY SCHOOL,Grade 4,LAL,71,2017-18
3,BERGEN,1450,FAIR LAWN BORO,85,JOHN A. FORREST ELEMENTARY SCHOOL,Grade 5,LAL,61,2017-18
3,BERGEN,1450,FAIR LAWN BORO,100,LYNCREST ELEMENTARY SCHOOL,Grade 3,LAL,88,2017-18
3,BERGEN,1450,FAIR LAWN BORO,100,LYNCREST ELEMENTARY SCHOOL,Grade 4,LAL,90,2017-18
3,BERGEN,1450,FAIR LAWN BORO,100,LYNCREST ELEMENTARY SCHOOL,Grade 5,LAL,82,2017-18
3,BERGEN,1450,FAIR LAWN BORO,110,RADBURN ELEMENTARY SCHOOL,Grade 3,LAL,74,2017-18
3,BERGEN,1450,FAIR LAWN BORO,110,RADBURN ELEMENTARY SCHOOL,Grade 4,LAL,78,2017-18
3,BERGEN,1450,FAIR LAWN BORO,110,RADBURN ELEMENTARY SCHOOL,Grade 5,LAL,83,2017-18
3,BERGEN,1450,FAIR LAWN BORO,140,WARREN POINT ELEMENTARY SCHOOL,Grade 3,LAL,70,2017-18
3,BERGEN,1450,FAIR LAWN BORO,140,WARREN POINT ELEMENTARY SCHOOL,Grade 4,LAL,66,2017-18
3,BERGEN,1450,FAIR LAWN BORO,140,WARREN POINT ELEMENTARY SCHOOL,Grade 5,LAL,87,2017-18
3,BERGEN,1450,FAIR LAWN BORO,160,WESTMORELAND ELEMENTARY SCHOOL,Grade 3,LAL,90,2017-18
3,BERGEN,1450,FAIR LAWN BORO,160,WESTMORELAND ELEMENTARY SCHOOL,Grade 4,LAL,85,2017-18
3,BERGEN,1450,FAIR LAWN BORO,160,WESTMORELAND ELEMENTARY SCHOOL,Grade 5,LAL,92,2017-18
3,BERGEN,1470,FAIRVIEW BORO,60,LINCOLN SCHOOL,Grade 4,LAL,42,2017-18
3,BERGEN,1470,FAIRVIEW BORO,60,LINCOLN SCHOOL,Grade 5,LAL,41,2017-18
3,BERGEN,1470,FAIRVIEW BORO,60,LINCOLN SCHOOL,Grade 6,LAL,40,2017-18
3,BERGEN,1470,FAIRVIEW BORO,60,LINCOLN SCHOOL,Grade 7,LAL,40,2017-18
